row_id,input_url,content_type,text_raw,text_norm,sentiment_label,sentiment_confidence,watch_intent_label,watch_intent_confidence,confusion_flag,theme_id,theme_label,theme_human_label,theme_description,theme_confidence,is_canonical,canonical_id,label_source,primary_username,any_owner,rule_1_owner,rule_3_cross_video_long_dup,rule_4_creator_commenter,theme_human_label_retheme,theme_id_retheme,theme_cohesion_retheme
r113,https://www.instagram.com/reel/DW20px2kiNY/,comment,"Only in movies only in movies. Don’t over think, only in movies","only in movies only in movies. don’t over think, only in movies",neu,0.3558,low,0.3423,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9058,1,c71,model,astro_trails,False,False,False,False,Only Happens in Movies,13,0.7078
r114,https://www.instagram.com/reel/DW20px2kiNY/,comment,????,????,neu,0.3856,med,0.3562,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9464,0,c8,model,central_xcx,False,False,False,False,Confusion Reactions,33,0.7770
r115,https://www.instagram.com/reel/DW20px2kiNY/,comment,Things that would never happen ??,things that would never happen ??,neu,0.3587,med,0.3506,1.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8624,1,c72,model,ahmed.aur.main,False,False,False,False,Other,-1,0.0000
r116,https://www.instagram.com/reel/DW20px2kiNY/,comment,That was smooooooooth af,that was smooooooooth af,pos,0.3721,low,0.345,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9246,1,c73,model,sherif_adel999,False,False,False,False,Smooth Move Praise,4,0.7562
r117,https://www.instagram.com/reel/DW20px2kiNY/,comment,?? amazing confusion,?? amazing confusion,neu,0.3476,med,0.3579,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9134,1,c74,model,maira_lorena_wg,False,False,False,False,Confusion Reactions,33,0.7770
r118,https://www.instagram.com/reel/DW20px2kiNY/,comment,That was god damn smart my man ??????????,that was god damn smart my man ??????????,pos,0.3668,med,0.3566,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8915,1,c75,model,cygn_us000,False,False,False,False,Clever Move Praise,31,0.6529
r119,https://www.instagram.com/reel/DW20px2kiNY/,comment,The typa reels instagram shows me ????????,the typa reels instagram shows me ????????,neu,0.3681,high,0.3508,1.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8638,1,c76,model,unluckynigga0,False,False,False,False,Other,-1,0.0000
r121,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r122,https://www.instagram.com/reel/DW20px2kiNY/,comment,Kneed matlab? ??,kneed matlab? ??,neu,0.3801,low,0.3397,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8624,1,c77,model,zayrr_indra,False,False,False,False,Kneed vs Need Wordplay,54,0.6689
r123,https://www.instagram.com/reel/DW20px2kiNY/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,babe_am_empowered,False,False,False,False,Confusion Reactions,33,0.7770
r124,https://www.instagram.com/reel/DW20px2kiNY/,comment,#stopexecutionpalestine #stopexcutionbill #StopExecutionBill,#stopexecutionpalestine #stopexcutionbill #stopexecutionbill,neg,0.3511,low,0.3544,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.7847,1,c78,model,zasim_khan_,False,False,False,False,Other,-1,0.0000
r125,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r126,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r127,https://www.instagram.com/reel/DW20px2kiNY/,comment,????????,????????,neu,0.3793,low,0.3544,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm,ann123330,False,False,False,False,Confusion Reactions,33,0.7770
r128,https://www.instagram.com/reel/DW20px2kiNY/,comment,????????,????????,neu,0.3793,low,0.3544,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm,ann123330,False,False,False,False,Confusion Reactions,33,0.7770
r129,https://www.instagram.com/reel/DW20px2kiNY/,comment,Clever!,clever!,neu,0.3533,med,0.3592,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9071,1,c79,model,grmurree,False,False,False,False,Clever Move Praise,31,0.6529
r130,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r131,https://www.instagram.com/reel/DW20px2kiNY/,comment,She is blond????,she is blond????,neu,0.3588,med,0.3407,1.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.9116,1,c80,model,ajc_the_swabbie,False,False,False,False,Other,9,0.6008
r132,https://www.instagram.com/reel/DW20px2kiNY/,comment,Now they kneed a room.,now they kneed a room.,neu,0.3657,high,0.3395,0.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.8726,1,c81,model,beeboiidan,False,False,False,False,Kneed vs Need Wordplay,54,0.6689
r133,https://www.instagram.com/reel/DW20px2kiNY/,comment,????,????,neu,0.3856,med,0.3562,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9464,0,c8,model,central_xcx,False,False,False,False,Confusion Reactions,33,0.7770
r135,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r136,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r137,https://www.instagram.com/reel/DW20px2kiNY/,comment,"So the only difference between liking him and not, was smoothness?","so the only difference between liking him and not, was smoothness?",neu,0.3486,med,0.3548,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8241,1,c82,model,thebestneil,False,False,False,False,Smooth Move Praise,4,0.7562
r138,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r139,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r140,https://www.instagram.com/reel/DW20px2kiNY/,comment,???????? nice one,???????? nice one,pos,0.3639,med,0.3513,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.884,1,c83,model,letsryk,False,False,False,False,Compliments on Gameplay,0,0.7062
r141,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r142,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r143,https://www.instagram.com/reel/DW20px2kiNY/,comment,Oooommmggggg ??slay,oooommmggggg ??slay,neu,0.3524,low,0.342,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8729,1,c84,model,huda8_716,False,False,False,False,Other,-1,0.0000
r145,https://www.instagram.com/reel/DW20px2kiNY/,comment,The thing about this kind of guy… he does it with every girl he meets. Lelz,the thing about this kind of guy… he does it with every girl he meets. lelz,neu,0.3444,low,0.3418,0.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8447,1,c85,model,refaelijuana,False,False,False,False,Rizz and Charm Praise,15,0.5926
r146,https://www.instagram.com/reel/DW20px2kiNY/,comment,Smooth,smooth,neu,0.356,low,0.363,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9299,1,c86,model,_me.amann,False,False,False,False,Smooth Move Praise,3,0.8047
r147,https://www.instagram.com/reel/DW20px2kiNY/,comment,"“I respect myself more” get up, sit down somewhere else. Jump out the plane. If youre insecure to do any of those put on headphones","“i respect myself more” get up, sit down somewhere else. jump out the plane. if youre insecure to do any of those put on headphones",neg,0.342,low,0.352,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8572,1,c87,model,the369d,False,False,False,False,Other,1,0.5150
r148,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r149,https://www.instagram.com/reel/DW20px2kiNY/,comment,??????????,??????????,neu,0.3787,med,0.349,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9324,0,c50,model,brozek_kamila,False,False,False,False,Confusion Reactions,33,0.7770
r150,https://www.instagram.com/reel/DW20px2kiNY/,comment,perfect Duolingo ad @duolingo ingo,perfect duolingo ad ingo,neu,0.3582,med,0.3353,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8644,1,c88,model,lunarninja_edits,False,False,False,False,Other,-1,0.0000
r152,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r153,https://www.instagram.com/reel/DW20px2kiNY/,comment,Smooooth ????,smooooth ????,neu,0.3548,med,0.3408,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9326,1,c89,model,yubsmyth,False,False,False,False,Smooth Move Praise,3,0.8047
r154,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r155,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r156,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r157,https://www.instagram.com/reel/DW20px2kiNY/,comment,Movie name,movie name,neu,0.3595,high,0.3798,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9475,1,c90,model,syed.259591,False,False,False,False,Other,-1,0.0000
r158,https://www.instagram.com/reel/DW20px2kiNY/,comment,Okie Okie????,okie okie????,neu,0.3821,low,0.3398,1.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8913,1,c91,model,mickeyy_321,False,False,False,False,Other,51,0.7598
r160,https://www.instagram.com/reel/DW20px2kiNY/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,babe_am_empowered,False,False,False,False,Confusion Reactions,33,0.7770
r161,https://www.instagram.com/reel/DW20px2kiNY/,comment,Nice ????,nice ????,neu,0.3609,med,0.3488,1.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9328,0,c66,model,eeshwar11,False,False,False,False,Generic Positive Reactions,25,0.7244
r162,https://www.instagram.com/reel/DW20px2kiNY/,comment,Ai????,ai????,neu,0.3893,med,0.3525,1.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.9461,1,c92,model,sac_hin_singh__24,False,False,False,False,AI-Generated Content Identification,2,0.6491
r163,https://www.instagram.com/reel/DW20px2kiNY/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,babe_am_empowered,False,False,False,False,Confusion Reactions,33,0.7770
r165,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r166,https://www.instagram.com/reel/DW20px2kiNY/,comment,"Can someone ""kneed me"" over here ?????? ---------------------------->>>","can someone ""kneed me"" over here ?????? ---------------------------->>>",neu,0.3675,high,0.3351,1.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.9494,1,c93,model,oficialjwill,False,False,False,False,Kneed vs Need Wordplay,54,0.6689
r167,https://www.instagram.com/reel/DW20px2kiNY/,comment,Knee game,knee game,neu,0.3487,low,0.351,0.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.9131,1,c94,model,tomogutu_,False,False,False,False,Kneed vs Need Wordplay,55,0.7836
r168,https://www.instagram.com/reel/DW20px2kiNY/,comment,@duolingo ??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,manziniemmar,False,False,False,False,Other,-1,0.0000
r169,https://www.instagram.com/reel/DW20px2kiNY/,comment,I'm just gonna knee every single cutie out there ?????? challenge accepted,i'm just gonna knee every single cutie out there ?????? challenge accepted,neu,0.3397,med,0.3362,1.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.8776,1,c95,model,o_aphung,False,False,False,False,Kneed vs Need Wordplay,53,0.6938
r170,https://www.instagram.com/reel/DW20px2kiNY/,comment,"I don't think that you will be able to say ""you need me"" when you get it on your balls","i don't think that you will be able to say ""you need me"" when you get it on your balls",neg,0.3528,low,0.36,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8958,1,c96,model,mostafaretche,False,False,False,False,Kneed vs Need Wordplay,52,0.6553
r171,https://www.instagram.com/reel/DW20px2kiNY/,comment,I’m using this line ?????? smooth,i’m using this line ?????? smooth,neu,0.3537,med,0.3387,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8946,1,c97,model,thon_24_ten,False,False,False,False,Smooth Move Praise,3,0.8047
r173,https://www.instagram.com/reel/DW20px2kiNY/,comment,Movie name??,movie name??,neu,0.3682,high,0.3796,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.941,1,c98,model,interpersonal_enemy86,False,False,False,False,Content Name Requests,35,0.8012
r174,https://www.instagram.com/reel/DW20px2kiNY/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,babe_am_empowered,False,False,False,False,Confusion Reactions,33,0.7770
r175,https://www.instagram.com/reel/DW20px2kiNY/,comment,Now how simple and smooth was that??,now how simple and smooth was that??,neu,0.3547,med,0.3469,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8972,1,c99,model,disha_ta_,False,False,False,False,Other,5,0.6895
r176,https://www.instagram.com/reel/DW20px2kiNY/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r177,https://www.instagram.com/reel/DW20px2kiNY/,comment,"@thecinema.feed Movie or show? If one, title please",".feed movie or show? if one, title please",neu,0.3722,high,0.4018,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8659,1,c100,llm,taofra3,False,False,False,False,Other,-1,0.0000
r178,https://www.instagram.com/reel/DW20px2kiNY/,comment,It's ai right,it's ai right,neu,0.3807,low,0.3485,1.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.9497,1,c101,llm,the_nomad_scholar,False,False,False,False,AI-Generated Content Identification,2,0.6491
r179,https://www.instagram.com/reel/DW20px2kiNY/,comment,"Bro, why are you laughing?? Stop imagining ??","bro, why are you laughing?? stop imagining ??",neg,0.3456,low,0.3476,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9018,1,c102,llm,yasirhaxxan,False,False,False,False,Rizz and Charm Praise,15,0.5926
r180,https://www.instagram.com/reel/DW20px2kiNY/,comment,@ms_agnes__,,,,,,,,,,,,0,,,mohana_alamuri,False,False,False,False,Other,45,0.6571
